timestamp,volume,null,cpu_name
1690182000000,0,,Ryzen 7 1700
1690786800000,0,,Ryzen 7 1700
1691391600000,0,,Ryzen 7 1700
1691996400000,0,,Ryzen 7 1700
1692601200000,2,,Ryzen 7 1700
1693206000000,12,,Ryzen 7 1700
1693810800000,11,,Ryzen 7 1700
1694415600000,12,,Ryzen 7 1700
1695020400000,0,,Ryzen 7 1700
1695625200000,1,,Ryzen 7 1700
1696230000000,0,,Ryzen 7 1700
1696834800000,0,,Ryzen 7 1700
1697439600000,0,,Ryzen 7 1700
1698044400000,0,,Ryzen 7 1700
1698649200000,0,,Ryzen 7 1700
1699257600000,0,,Ryzen 7 1700
1604908800000,0,,Ryzen 7 1800X
1605513600000,0,,Ryzen 7 1800X
1606118400000,0,,Ryzen 7 1800X
1606723200000,2,,Ryzen 7 1800X
1607328000000,0,,Ryzen 7 1800X
1607932800000,1,,Ryzen 7 1800X
1608537600000,2,,Ryzen 7 1800X
1609142400000,0,,Ryzen 7 1800X
1609747200000,0,,Ryzen 7 1800X
1610352000000,0,,Ryzen 7 1800X
1610956800000,0,,Ryzen 7 1800X
1611561600000,0,,Ryzen 7 1800X
1612166400000,0,,Ryzen 7 1800X
1612771200000,0,,Ryzen 7 1800X
1613376000000,0,,Ryzen 7 1800X
1613980800000,0,,Ryzen 7 1800X
1614585600000,0,,Ryzen 7 1800X
1615190400000,0,,Ryzen 7 1800X
1615791600000,0,,Ryzen 7 1800X
1616396400000,0,,Ryzen 7 1800X
1617001200000,0,,Ryzen 7 1800X
1617606000000,0,,Ryzen 7 1800X
1618210800000,0,,Ryzen 7 1800X
1618815600000,0,,Ryzen 7 1800X
1619420400000,0,,Ryzen 7 1800X
1620025200000,0,,Ryzen 7 1800X
1620630000000,0,,Ryzen 7 1800X
1621234800000,0,,Ryzen 7 1800X
1621839600000,0,,Ryzen 7 1800X
1622444400000,0,,Ryzen 7 1800X
1623049200000,0,,Ryzen 7 1800X
1623654000000,0,,Ryzen 7 1800X
1624258800000,0,,Ryzen 7 1800X
1624863600000,0,,Ryzen 7 1800X
1625468400000,0,,Ryzen 7 1800X
1626073200000,0,,Ryzen 7 1800X
1626678000000,0,,Ryzen 7 1800X
1627282800000,0,,Ryzen 7 1800X
1627887600000,1,,Ryzen 7 1800X
1628492400000,0,,Ryzen 7 1800X
1629097200000,0,,Ryzen 7 1800X
1629702000000,0,,Ryzen 7 1800X
1630306800000,0,,Ryzen 7 1800X
1630911600000,0,,Ryzen 7 1800X
1631516400000,0,,Ryzen 7 1800X
1632121200000,0,,Ryzen 7 1800X
1632726000000,0,,Ryzen 7 1800X
1633330800000,0,,Ryzen 7 1800X
1633935600000,0,,Ryzen 7 1800X
1634540400000,0,,Ryzen 7 1800X
1635145200000,1,,Ryzen 7 1800X
1635750000000,1,,Ryzen 7 1800X
1636358400000,0,,Ryzen 7 1800X
1636963200000,0,,Ryzen 7 1800X
1637568000000,0,,Ryzen 7 1800X
1638172800000,0,,Ryzen 7 1800X
1638777600000,1,,Ryzen 7 1800X
1639382400000,0,,Ryzen 7 1800X
1639987200000,0,,Ryzen 7 1800X
1640592000000,0,,Ryzen 7 1800X
1641196800000,0,,Ryzen 7 1800X
1641801600000,0,,Ryzen 7 1800X
1642406400000,0,,Ryzen 7 1800X
1643011200000,0,,Ryzen 7 1800X
1643616000000,1,,Ryzen 7 1800X
1644220800000,0,,Ryzen 7 1800X
1644825600000,0,,Ryzen 7 1800X
1645430400000,1,,Ryzen 7 1800X
1646035200000,0,,Ryzen 7 1800X
1646640000000,0,,Ryzen 7 1800X
1647241200000,0,,Ryzen 7 1800X
1647846000000,0,,Ryzen 7 1800X
1648450800000,0,,Ryzen 7 1800X
1649055600000,0,,Ryzen 7 1800X
1649660400000,0,,Ryzen 7 1800X
1650265200000,0,,Ryzen 7 1800X
1650870000000,0,,Ryzen 7 1800X
1651474800000,0,,Ryzen 7 1800X
1652079600000,0,,Ryzen 7 1800X
1652684400000,0,,Ryzen 7 1800X
1653289200000,0,,Ryzen 7 1800X
1653894000000,0,,Ryzen 7 1800X
1654498800000,0,,Ryzen 7 1800X
1655103600000,0,,Ryzen 7 1800X
1655708400000,0,,Ryzen 7 1800X
1656313200000,0,,Ryzen 7 1800X
1656918000000,0,,Ryzen 7 1800X
1657522800000,0,,Ryzen 7 1800X
1658127600000,0,,Ryzen 7 1800X
1658732400000,0,,Ryzen 7 1800X
1659337200000,0,,Ryzen 7 1800X
1659942000000,0,,Ryzen 7 1800X
1660546800000,0,,Ryzen 7 1800X
1661151600000,0,,Ryzen 7 1800X
1661756400000,0,,Ryzen 7 1800X
1662361200000,2,,Ryzen 7 1800X
1662966000000,1,,Ryzen 7 1800X
1663570800000,0,,Ryzen 7 1800X
1664175600000,0,,Ryzen 7 1800X
1664780400000,0,,Ryzen 7 1800X
1665385200000,0,,Ryzen 7 1800X
1665990000000,0,,Ryzen 7 1800X
1666594800000,0,,Ryzen 7 1800X
1667199600000,0,,Ryzen 7 1800X
1667808000000,0,,Ryzen 7 1800X
1668412800000,0,,Ryzen 7 1800X
1669017600000,0,,Ryzen 7 1800X
1669622400000,0,,Ryzen 7 1800X
1670227200000,0,,Ryzen 7 1800X
1670832000000,0,,Ryzen 7 1800X
1671436800000,0,,Ryzen 7 1800X
1672041600000,0,,Ryzen 7 1800X
1672646400000,0,,Ryzen 7 1800X
1673251200000,0,,Ryzen 7 1800X
1673856000000,0,,Ryzen 7 1800X
1674460800000,0,,Ryzen 7 1800X
1675065600000,0,,Ryzen 7 1800X
1675670400000,0,,Ryzen 7 1800X
1676275200000,0,,Ryzen 7 1800X
1676880000000,0,,Ryzen 7 1800X
1677484800000,0,,Ryzen 7 1800X
1678089600000,0,,Ryzen 7 1800X
1678690800000,0,,Ryzen 7 1800X
1679295600000,0,,Ryzen 7 1800X
1679900400000,0,,Ryzen 7 1800X
1680505200000,0,,Ryzen 7 1800X
1681110000000,0,,Ryzen 7 1800X
1681714800000,0,,Ryzen 7 1800X
1682319600000,0,,Ryzen 7 1800X
1682924400000,0,,Ryzen 7 1800X
1683529200000,0,,Ryzen 7 1800X
1684134000000,0,,Ryzen 7 1800X
1684738800000,0,,Ryzen 7 1800X
1685343600000,0,,Ryzen 7 1800X
1685948400000,0,,Ryzen 7 1800X
1686553200000,0,,Ryzen 7 1800X
1687158000000,0,,Ryzen 7 1800X
1687762800000,0,,Ryzen 7 1800X
1688367600000,0,,Ryzen 7 1800X
1688972400000,1,,Ryzen 7 1800X
1689577200000,1,,Ryzen 7 1800X
1690182000000,0,,Ryzen 7 1800X
1690786800000,0,,Ryzen 7 1800X
1691391600000,0,,Ryzen 7 1800X
1691996400000,0,,Ryzen 7 1800X
1692601200000,0,,Ryzen 7 1800X
1693206000000,0,,Ryzen 7 1800X
1693810800000,0,,Ryzen 7 1800X
1694415600000,0,,Ryzen 7 1800X
1695020400000,0,,Ryzen 7 1800X
1695625200000,0,,Ryzen 7 1800X
1696230000000,0,,Ryzen 7 1800X
1696834800000,0,,Ryzen 7 1800X
1697439600000,0,,Ryzen 7 1800X
1698044400000,1,,Ryzen 7 1800X
1698649200000,0,,Ryzen 7 1800X
1699257600000,0,,Ryzen 7 1800X
1604908800000,0,,Ryzen 5 1400
1605513600000,0,,Ryzen 5 1400
1606118400000,0,,Ryzen 5 1400
1606723200000,0,,Ryzen 5 1400
1607328000000,0,,Ryzen 5 1400
1607932800000,2,,Ryzen 5 1400
1608537600000,0,,Ryzen 5 1400
1609142400000,0,,Ryzen 5 1400
1609747200000,0,,Ryzen 5 1400
1610352000000,0,,Ryzen 5 1400
1610956800000,0,,Ryzen 5 1400
1611561600000,0,,Ryzen 5 1400
1612166400000,0,,Ryzen 5 1400
1612771200000,0,,Ryzen 5 1400
1613376000000,1,,Ryzen 5 1400
1613980800000,1,,Ryzen 5 1400
1614585600000,3,,Ryzen 5 1400
1615190400000,0,,Ryzen 5 1400
1615791600000,0,,Ryzen 5 1400
1616396400000,0,,Ryzen 5 1400
1617001200000,1,,Ryzen 5 1400
1617606000000,2,,Ryzen 5 1400
1618210800000,1,,Ryzen 5 1400
1618815600000,4,,Ryzen 5 1400
1619420400000,0,,Ryzen 5 1400
1620025200000,3,,Ryzen 5 1400
1620630000000,2,,Ryzen 5 1400
1621234800000,0,,Ryzen 5 1400
1621839600000,0,,Ryzen 5 1400
1622444400000,0,,Ryzen 5 1400
1623049200000,0,,Ryzen 5 1400
1623654000000,0,,Ryzen 5 1400
1624258800000,0,,Ryzen 5 1400
1624863600000,0,,Ryzen 5 1400
1625468400000,0,,Ryzen 5 1400
1626073200000,0,,Ryzen 5 1400
1626678000000,0,,Ryzen 5 1400
1627282800000,0,,Ryzen 5 1400
1627887600000,0,,Ryzen 5 1400
1628492400000,0,,Ryzen 5 1400
1629097200000,0,,Ryzen 5 1400
1629702000000,0,,Ryzen 5 1400
1630306800000,0,,Ryzen 5 1400
1630911600000,0,,Ryzen 5 1400
1631516400000,0,,Ryzen 5 1400
1632121200000,0,,Ryzen 5 1400
1632726000000,0,,Ryzen 5 1400
1633330800000,0,,Ryzen 5 1400
1633935600000,0,,Ryzen 5 1400
1634540400000,0,,Ryzen 5 1400
1635145200000,0,,Ryzen 5 1400
1635750000000,0,,Ryzen 5 1400
1636358400000,0,,Ryzen 5 1400
1636963200000,0,,Ryzen 5 1400
1637568000000,0,,Ryzen 5 1400
1638172800000,0,,Ryzen 5 1400
1638777600000,0,,Ryzen 5 1400
1639382400000,0,,Ryzen 5 1400
1639987200000,0,,Ryzen 5 1400
1640592000000,0,,Ryzen 5 1400
1641196800000,0,,Ryzen 5 1400
1641801600000,0,,Ryzen 5 1400
1642406400000,0,,Ryzen 5 1400
1643011200000,2,,Ryzen 5 1400
1643616000000,0,,Ryzen 5 1400
1644220800000,0,,Ryzen 5 1400
1644825600000,0,,Ryzen 5 1400
1645430400000,0,,Ryzen 5 1400
1646035200000,0,,Ryzen 5 1400
1646640000000,0,,Ryzen 5 1400
1647241200000,0,,Ryzen 5 1400
1647846000000,0,,Ryzen 5 1400
1648450800000,0,,Ryzen 5 1400
1649055600000,0,,Ryzen 5 1400
1649660400000,0,,Ryzen 5 1400
1650265200000,0,,Ryzen 5 1400
1650870000000,0,,Ryzen 5 1400
1651474800000,0,,Ryzen 5 1400
1652079600000,1,,Ryzen 5 1400
1652684400000,0,,Ryzen 5 1400
1653289200000,0,,Ryzen 5 1400
1653894000000,0,,Ryzen 5 1400
1654498800000,0,,Ryzen 5 1400
1655103600000,0,,Ryzen 5 1400
1655708400000,0,,Ryzen 5 1400
1656313200000,0,,Ryzen 5 1400
1656918000000,0,,Ryzen 5 1400
1657522800000,0,,Ryzen 5 1400
1658127600000,0,,Ryzen 5 1400
1658732400000,0,,Ryzen 5 1400
1659337200000,0,,Ryzen 5 1400
1659942000000,0,,Ryzen 5 1400
1660546800000,0,,Ryzen 5 1400
1661151600000,0,,Ryzen 5 1400
1661756400000,0,,Ryzen 5 1400
1662361200000,0,,Ryzen 5 1400
1662966000000,0,,Ryzen 5 1400
1663570800000,0,,Ryzen 5 1400
1664175600000,0,,Ryzen 5 1400
1664780400000,0,,Ryzen 5 1400
1665385200000,0,,Ryzen 5 1400
1665990000000,0,,Ryzen 5 1400
1666594800000,0,,Ryzen 5 1400
1667199600000,0,,Ryzen 5 1400
1667808000000,0,,Ryzen 5 1400
1668412800000,0,,Ryzen 5 1400
1669017600000,0,,Ryzen 5 1400
1669622400000,0,,Ryzen 5 1400
1670227200000,0,,Ryzen 5 1400
1670832000000,0,,Ryzen 5 1400
1671436800000,0,,Ryzen 5 1400
1672041600000,0,,Ryzen 5 1400
1672646400000,0,,Ryzen 5 1400
1673251200000,0,,Ryzen 5 1400
1673856000000,0,,Ryzen 5 1400
1674460800000,0,,Ryzen 5 1400
1675065600000,0,,Ryzen 5 1400
1675670400000,0,,Ryzen 5 1400
1676275200000,0,,Ryzen 5 1400
1676880000000,0,,Ryzen 5 1400
1677484800000,0,,Ryzen 5 1400
1678089600000,0,,Ryzen 5 1400
1678690800000,0,,Ryzen 5 1400
1679295600000,0,,Ryzen 5 1400
1679900400000,0,,Ryzen 5 1400
1680505200000,0,,Ryzen 5 1400
1681110000000,0,,Ryzen 5 1400
1681714800000,0,,Ryzen 5 1400
1682319600000,0,,Ryzen 5 1400
1682924400000,0,,Ryzen 5 1400
1683529200000,0,,Ryzen 5 1400
1684134000000,0,,Ryzen 5 1400
1684738800000,0,,Ryzen 5 1400
1685343600000,0,,Ryzen 5 1400
1685948400000,0,,Ryzen 5 1400
1686553200000,0,,Ryzen 5 1400
1687158000000,0,,Ryzen 5 1400
1687762800000,0,,Ryzen 5 1400
1688367600000,0,,Ryzen 5 1400
1688972400000,0,,Ryzen 5 1400
1689577200000,0,,Ryzen 5 1400
1690182000000,0,,Ryzen 5 1400
1690786800000,0,,Ryzen 5 1400
1691391600000,0,,Ryzen 5 1400
1691996400000,0,,Ryzen 5 1400
1692601200000,0,,Ryzen 5 1400
1693206000000,0,,Ryzen 5 1400
1693810800000,0,,Ryzen 5 1400
1694415600000,0,,Ryzen 5 1400
1695020400000,0,,Ryzen 5 1400
1695625200000,0,,Ryzen 5 1400
1696230000000,0,,Ryzen 5 1400
1696834800000,5,,Ryzen 5 1400
1697439600000,6,,Ryzen 5 1400
1698044400000,0,,Ryzen 5 1400
1698649200000,1,,Ryzen 5 1400
1699257600000,0,,Ryzen 5 1400
1604908800000,0,,Ryzen 5 1500X
1605513600000,0,,Ryzen 5 1500X
1606118400000,0,,Ryzen 5 1500X
1606723200000,0,,Ryzen 5 1500X
1607328000000,0,,Ryzen 5 1500X
1607932800000,1,,Ryzen 5 1500X
1608537600000,0,,Ryzen 5 1500X
1609142400000,0,,Ryzen 5 1500X
1609747200000,0,,Ryzen 5 1500X
1610352000000,0,,Ryzen 5 1500X
1610956800000,0,,Ryzen 5 1500X
1611561600000,0,,Ryzen 5 1500X
1612166400000,0,,Ryzen 5 1500X
1612771200000,0,,Ryzen 5 1500X
1613376000000,0,,Ryzen 5 1500X
1613980800000,0,,Ryzen 5 1500X
1614585600000,0,,Ryzen 5 1500X
1615190400000,0,,Ryzen 5 1500X
1615791600000,0,,Ryzen 5 1500X
1616396400000,0,,Ryzen 5 1500X
1617001200000,0,,Ryzen 5 1500X
1617606000000,0,,Ryzen 5 1500X
1618210800000,0,,Ryzen 5 1500X
1618815600000,0,,Ryzen 5 1500X
1619420400000,0,,Ryzen 5 1500X
1620025200000,1,,Ryzen 5 1500X
1620630000000,0,,Ryzen 5 1500X
1621234800000,0,,Ryzen 5 1500X
1621839600000,0,,Ryzen 5 1500X
1622444400000,0,,Ryzen 5 1500X
1623049200000,0,,Ryzen 5 1500X
1623654000000,0,,Ryzen 5 1500X
1624258800000,0,,Ryzen 5 1500X
1624863600000,0,,Ryzen 5 1500X
1625468400000,0,,Ryzen 5 1500X
1626073200000,0,,Ryzen 5 1500X
1626678000000,0,,Ryzen 5 1500X
1627282800000,0,,Ryzen 5 1500X
1627887600000,0,,Ryzen 5 1500X
1628492400000,0,,Ryzen 5 1500X
1629097200000,0,,Ryzen 5 1500X
1629702000000,0,,Ryzen 5 1500X
1630306800000,0,,Ryzen 5 1500X
1630911600000,0,,Ryzen 5 1500X
1631516400000,0,,Ryzen 5 1500X
1632121200000,0,,Ryzen 5 1500X
1632726000000,0,,Ryzen 5 1500X
1633330800000,0,,Ryzen 5 1500X
1633935600000,0,,Ryzen 5 1500X
1634540400000,0,,Ryzen 5 1500X
1635145200000,0,,Ryzen 5 1500X
1635750000000,0,,Ryzen 5 1500X
