timestamp,volume,null,gpu_name
1674460800000,0,,gtx 960
1675065600000,0,,gtx 960
1675670400000,0,,gtx 960
1676275200000,1,,gtx 960
1676880000000,0,,gtx 960
1677484800000,1,,gtx 960
1678089600000,0,,gtx 960
1678690800000,0,,gtx 960
1679295600000,0,,gtx 960
1679900400000,0,,gtx 960
1680505200000,0,,gtx 960
1681110000000,0,,gtx 960
1681714800000,1,,gtx 960
1682319600000,0,,gtx 960
1682924400000,0,,gtx 960
1683529200000,0,,gtx 960
1684134000000,0,,gtx 960
1684738800000,0,,gtx 960
1685343600000,0,,gtx 960
1685948400000,0,,gtx 960
1686553200000,0,,gtx 960
1687158000000,0,,gtx 960
1687762800000,1,,gtx 960
1688367600000,1,,gtx 960
1688972400000,0,,gtx 960
1689577200000,1,,gtx 960
1690182000000,0,,gtx 960
1690786800000,0,,gtx 960
1691391600000,0,,gtx 960
1691996400000,0,,gtx 960
1692601200000,0,,gtx 960
1693206000000,0,,gtx 960
1693810800000,0,,gtx 960
1694415600000,0,,gtx 960
1695020400000,0,,gtx 960
1695625200000,1,,gtx 960
1696230000000,1,,gtx 960
1696834800000,0,,gtx 960
1697439600000,0,,gtx 960
1698044400000,0,,gtx 960
1698649200000,0,,gtx 960
1699257600000,0,,gtx 960
1604908800000,0,,gtx 970
1605513600000,1,,gtx 970
1606118400000,1,,gtx 970
1606723200000,2,,gtx 970
1607328000000,2,,gtx 970
1607932800000,1,,gtx 970
1608537600000,1,,gtx 970
1609142400000,0,,gtx 970
1609747200000,0,,gtx 970
1610352000000,2,,gtx 970
1610956800000,2,,gtx 970
1611561600000,0,,gtx 970
1612166400000,0,,gtx 970
1612771200000,1,,gtx 970
1613376000000,0,,gtx 970
1613980800000,1,,gtx 970
1614585600000,0,,gtx 970
1615190400000,1,,gtx 970
1615791600000,1,,gtx 970
1616396400000,2,,gtx 970
1617001200000,0,,gtx 970
1617606000000,2,,gtx 970
1618210800000,1,,gtx 970
1618815600000,1,,gtx 970
1619420400000,1,,gtx 970
1620025200000,0,,gtx 970
1620630000000,0,,gtx 970
1621234800000,3,,gtx 970
1621839600000,2,,gtx 970
1622444400000,1,,gtx 970
1623049200000,1,,gtx 970
1623654000000,0,,gtx 970
1624258800000,2,,gtx 970
1624863600000,0,,gtx 970
1625468400000,1,,gtx 970
1626073200000,0,,gtx 970
1626678000000,0,,gtx 970
1627282800000,0,,gtx 970
1627887600000,2,,gtx 970
1628492400000,3,,gtx 970
1629097200000,2,,gtx 970
1629702000000,2,,gtx 970
1630306800000,2,,gtx 970
1630911600000,2,,gtx 970
1631516400000,1,,gtx 970
1632121200000,0,,gtx 970
1632726000000,0,,gtx 970
1633330800000,1,,gtx 970
1633935600000,0,,gtx 970
1634540400000,1,,gtx 970
1635145200000,0,,gtx 970
1635750000000,0,,gtx 970
1636358400000,1,,gtx 970
1636963200000,0,,gtx 970
1637568000000,2,,gtx 970
1638172800000,0,,gtx 970
1638777600000,0,,gtx 970
1639382400000,2,,gtx 970
1639987200000,0,,gtx 970
1640592000000,0,,gtx 970
1641196800000,1,,gtx 970
1641801600000,2,,gtx 970
1642406400000,1,,gtx 970
1643011200000,2,,gtx 970
1643616000000,0,,gtx 970
1644220800000,1,,gtx 970
1644825600000,1,,gtx 970
1645430400000,0,,gtx 970
1646035200000,0,,gtx 970
1646640000000,1,,gtx 970
1647241200000,1,,gtx 970
1647846000000,1,,gtx 970
1648450800000,0,,gtx 970
1649055600000,1,,gtx 970
1649660400000,0,,gtx 970
1650265200000,0,,gtx 970
1650870000000,0,,gtx 970
1651474800000,0,,gtx 970
1652079600000,0,,gtx 970
1652684400000,1,,gtx 970
1653289200000,0,,gtx 970
1653894000000,1,,gtx 970
1654498800000,2,,gtx 970
1655103600000,1,,gtx 970
1655708400000,0,,gtx 970
1656313200000,0,,gtx 970
1656918000000,0,,gtx 970
1657522800000,0,,gtx 970
1658127600000,0,,gtx 970
1658732400000,0,,gtx 970
1659337200000,2,,gtx 970
1659942000000,0,,gtx 970
1660546800000,1,,gtx 970
1661151600000,2,,gtx 970
1661756400000,0,,gtx 970
1662361200000,0,,gtx 970
1662966000000,1,,gtx 970
1663570800000,0,,gtx 970
1664175600000,0,,gtx 970
1664780400000,1,,gtx 970
1665385200000,0,,gtx 970
1665990000000,0,,gtx 970
1666594800000,1,,gtx 970
1667199600000,0,,gtx 970
1667808000000,0,,gtx 970
1668412800000,0,,gtx 970
1669017600000,1,,gtx 970
1669622400000,0,,gtx 970
1670227200000,0,,gtx 970
1670832000000,2,,gtx 970
1671436800000,0,,gtx 970
1672041600000,0,,gtx 970
1672646400000,0,,gtx 970
1673251200000,0,,gtx 970
1673856000000,0,,gtx 970
1674460800000,0,,gtx 970
1675065600000,0,,gtx 970
1675670400000,0,,gtx 970
1676275200000,0,,gtx 970
1676880000000,2,,gtx 970
1677484800000,0,,gtx 970
1678089600000,0,,gtx 970
1678690800000,0,,gtx 970
1679295600000,1,,gtx 970
1679900400000,0,,gtx 970
1680505200000,1,,gtx 970
1681110000000,0,,gtx 970
1681714800000,3,,gtx 970
1682319600000,0,,gtx 970
1682924400000,0,,gtx 970
1683529200000,0,,gtx 970
1684134000000,0,,gtx 970
1684738800000,0,,gtx 970
1685343600000,2,,gtx 970
1685948400000,0,,gtx 970
1686553200000,0,,gtx 970
1687158000000,1,,gtx 970
1687762800000,1,,gtx 970
1688367600000,0,,gtx 970
1688972400000,0,,gtx 970
1689577200000,0,,gtx 970
1690182000000,0,,gtx 970
1690786800000,0,,gtx 970
1691391600000,0,,gtx 970
1691996400000,0,,gtx 970
1692601200000,0,,gtx 970
1693206000000,1,,gtx 970
1693810800000,0,,gtx 970
1694415600000,0,,gtx 970
1695020400000,1,,gtx 970
1695625200000,0,,gtx 970
1696230000000,0,,gtx 970
1696834800000,0,,gtx 970
1697439600000,0,,gtx 970
1698044400000,0,,gtx 970
1698649200000,0,,gtx 970
1699257600000,0,,gtx 970
1604908800000,1,,gtx 980
1605513600000,5,,gtx 980
1606118400000,3,,gtx 980
1606723200000,0,,gtx 980
1607328000000,1,,gtx 980
1607932800000,2,,gtx 980
1608537600000,1,,gtx 980
1609142400000,1,,gtx 980
1609747200000,2,,gtx 980
1610352000000,0,,gtx 980
1610956800000,2,,gtx 980
1611561600000,0,,gtx 980
1612166400000,1,,gtx 980
1612771200000,0,,gtx 980
1613376000000,1,,gtx 980
1613980800000,0,,gtx 980
1614585600000,0,,gtx 980
1615190400000,1,,gtx 980
1615791600000,0,,gtx 980
1616396400000,3,,gtx 980
1617001200000,0,,gtx 980
1617606000000,0,,gtx 980
1618210800000,0,,gtx 980
1618815600000,1,,gtx 980
1619420400000,0,,gtx 980
1620025200000,1,,gtx 980
1620630000000,7,,gtx 980
1621234800000,0,,gtx 980
1621839600000,1,,gtx 980
1622444400000,0,,gtx 980
1623049200000,0,,gtx 980
1623654000000,0,,gtx 980
1624258800000,0,,gtx 980
1624863600000,0,,gtx 980
1625468400000,0,,gtx 980
1626073200000,1,,gtx 980
1626678000000,1,,gtx 980
1627282800000,0,,gtx 980
1627887600000,0,,gtx 980
1628492400000,0,,gtx 980
1629097200000,0,,gtx 980
1629702000000,0,,gtx 980
1630306800000,0,,gtx 980
1630911600000,0,,gtx 980
1631516400000,0,,gtx 980
1632121200000,0,,gtx 980
1632726000000,0,,gtx 980
1633330800000,1,,gtx 980
1633935600000,1,,gtx 980
1634540400000,0,,gtx 980
1635145200000,0,,gtx 980
1635750000000,0,,gtx 980
1636358400000,0,,gtx 980
1636963200000,0,,gtx 980
1637568000000,0,,gtx 980
1638172800000,0,,gtx 980
1638777600000,0,,gtx 980
1639382400000,0,,gtx 980
1639987200000,0,,gtx 980
1640592000000,0,,gtx 980
1641196800000,0,,gtx 980
1641801600000,1,,gtx 980
1642406400000,0,,gtx 980
1643011200000,0,,gtx 980
1643616000000,0,,gtx 980
1644220800000,0,,gtx 980
1644825600000,0,,gtx 980
1645430400000,0,,gtx 980
1646035200000,1,,gtx 980
1646640000000,0,,gtx 980
1647241200000,0,,gtx 980
1647846000000,1,,gtx 980
1648450800000,0,,gtx 980
1649055600000,0,,gtx 980
1649660400000,0,,gtx 980
1650265200000,1,,gtx 980
1650870000000,0,,gtx 980
1651474800000,0,,gtx 980
1652079600000,1,,gtx 980
1652684400000,0,,gtx 980
1653289200000,0,,gtx 980
1653894000000,1,,gtx 980
1654498800000,0,,gtx 980
1655103600000,1,,gtx 980
1655708400000,0,,gtx 980
1656313200000,0,,gtx 980
1656918000000,0,,gtx 980
1657522800000,0,,gtx 980
1658127600000,1,,gtx 980
1658732400000,2,,gtx 980
1659337200000,0,,gtx 980
1659942000000,0,,gtx 980
1660546800000,0,,gtx 980
1661151600000,1,,gtx 980
1661756400000,0,,gtx 980
1662361200000,0,,gtx 980
1662966000000,0,,gtx 980
1663570800000,1,,gtx 980
1664175600000,0,,gtx 980
1664780400000,0,,gtx 980
1665385200000,0,,gtx 980
1665990000000,2,,gtx 980
1666594800000,0,,gtx 980
1667199600000,0,,gtx 980
1667808000000,0,,gtx 980
1668412800000,2,,gtx 980
1669017600000,2,,gtx 980
1669622400000,4,,gtx 980
1670227200000,0,,gtx 980
1670832000000,1,,gtx 980
1671436800000,2,,gtx 980
1672041600000,2,,gtx 980
1672646400000,5,,gtx 980
1673251200000,0,,gtx 980
1673856000000,0,,gtx 980
1674460800000,0,,gtx 980
1675065600000,0,,gtx 980
1675670400000,1,,gtx 980
1676275200000,1,,gtx 980
1676880000000,0,,gtx 980
1677484800000,1,,gtx 980
1678089600000,0,,gtx 980
1678690800000,1,,gtx 980
1679295600000,0,,gtx 980
1679900400000,0,,gtx 980
1680505200000,2,,gtx 980
1681110000000,2,,gtx 980
1681714800000,0,,gtx 980
1682319600000,0,,gtx 980
1682924400000,0,,gtx 980
1683529200000,0,,gtx 980
1684134000000,0,,gtx 980
1684738800000,2,,gtx 980
1685343600000,0,,gtx 980
1685948400000,0,,gtx 980
1686553200000,0,,gtx 980
1687158000000,0,,gtx 980
1687762800000,0,,gtx 980
1688367600000,1,,gtx 980
1688972400000,0,,gtx 980
1689577200000,0,,gtx 980
1690182000000,0,,gtx 980
1690786800000,0,,gtx 980
1691391600000,0,,gtx 980
1691996400000,0,,gtx 980
1692601200000,0,,gtx 980
1693206000000,1,,gtx 980
1693810800000,1,,gtx 980
1694415600000,0,,gtx 980
1695020400000,1,,gtx 980
1695625200000,0,,gtx 980
1696230000000,0,,gtx 980
1696834800000,0,,gtx 980
1697439600000,0,,gtx 980
1698044400000,1,,gtx 980
1698649200000,0,,gtx 980
1699257600000,0,,gtx 980
1604908800000,11,,gtx 1060
1605513600000,23,,gtx 1060
1606118400000,51,,gtx 1060
1606723200000,37,,gtx 1060
1607328000000,46,,gtx 1060
1607932800000,17,,gtx 1060
1608537600000,23,,gtx 1060
1609142400000,19,,gtx 1060
1609747200000,26,,gtx 1060
1610352000000,5,,gtx 1060
1610956800000,16,,gtx 1060
1611561600000,24,,gtx 1060
1612166400000,4,,gtx 1060
1612771200000,15,,gtx 1060
1613376000000,4,,gtx 1060
1613980800000,6,,gtx 1060
1614585600000,7,,gtx 1060
1615190400000,3,,gtx 1060
1615791600000,18,,gtx 1060
1616396400000,7,,gtx 1060
1617001200000,9,,gtx 1060
1617606000000,3,,gtx 1060
1618210800000,3,,gtx 1060
1618815600000,3,,gtx 1060
1619420400000,4,,gtx 1060
1620025200000,2,,gtx 1060
1620630000000,0,,gtx 1060
1621234800000,1,,gtx 1060
1621839600000,21,,gtx 1060
1622444400000,13,,gtx 1060
1623049200000,3,,gtx 1060
1623654000000,1,,gtx 1060
1624258800000,6,,gtx 1060
1624863600000,3,,gtx 1060
1625468400000,0,,gtx 1060
1626073200000,0,,gtx 1060
1626678000000,2,,gtx 1060
1627282800000,13,,gtx 1060
1627887600000,1,,gtx 1060
1628492400000,3,,gtx 1060
1629097200000,5,,gtx 1060
1629702000000,1,,gtx 1060
1630306800000,12,,gtx 1060
1630911600000,4,,gtx 1060
1631516400000,3,,gtx 1060
1632121200000,0,,gtx 1060
1632726000000,4,,gtx 1060
1633330800000,2,,gtx 1060
1633935600000,0,,gtx 1060
1634540400000,2,,gtx 1060
1635145200000,2,,gtx 1060
1635750000000,2,,gtx 1060
1636358400000,2,,gtx 1060
1636963200000,1,,gtx 1060
1637568000000,0,,gtx 1060
1638172800000,2,,gtx 1060
1638777600000,3,,gtx 1060
1639382400000,1,,gtx 1060
1639987200000,1,,gtx 1060
1640592000000,0,,gtx 1060
1641196800000,0,,gtx 1060
1641801600000,2,,gtx 1060
1642406400000,2,,gtx 1060
1643011200000,2,,gtx 1060
1643616000000,2,,gtx 1060
1644220800000,5,,gtx 1060
1644825600000,3,,gtx 1060
1645430400000,1,,gtx 1060
1646035200000,0,,gtx 1060
1646640000000,3,,gtx 1060
1647241200000,1,,gtx 1060
1647846000000,0,,gtx 1060
1648450800000,1,,gtx 1060
1649055600000,1,,gtx 1060
1649660400000,3,,gtx 1060
1650265200000,0,,gtx 1060
1650870000000,2,,gtx 1060
1651474800000,3,,gtx 1060
1652079600000,6,,gtx 1060
1652684400000,4,,gtx 1060
1653289200000,1,,gtx 1060
1653894000000,3,,gtx 1060
1654498800000,6,,gtx 1060
1655103600000,2,,gtx 1060
1655708400000,18,,gtx 1060
1656313200000,0,,gtx 1060
1656918000000,2,,gtx 1060
1657522800000,4,,gtx 1060
1658127600000,0,,gtx 1060
1658732400000,0,,gtx 1060
1659337200000,2,,gtx 1060
1659942000000,0,,gtx 1060
1660546800000,0,,gtx 1060
1661151600000,1,,gtx 1060
1661756400000,0,,gtx 1060
1662361200000,2,,gtx 1060
1662966000000,1,,gtx 1060
1663570800000,0,,gtx 1060
1664175600000,0,,gtx 1060
1664780400000,3,,gtx 1060
1665385200000,0,,gtx 1060
1665990000000,2,,gtx 1060
1666594800000,2,,gtx 1060
1667199600000,2,,gtx 1060
1667808000000,0,,gtx 1060
1668412800000,2,,gtx 1060
1669017600000,5,,gtx 1060
1669622400000,1,,gtx 1060
1670227200000,0,,gtx 1060
1670832000000,7,,gtx 1060
1671436800000,3,,gtx 1060
1672041600000,3,,gtx 1060
1672646400000,1,,gtx 1060
1673251200000,0,,gtx 1060
1673856000000,1,,gtx 1060
1674460800000,2,,gtx 1060
1675065600000,0,,gtx 1060
1675670400000,3,,gtx 1060
1676275200000,0,,gtx 1060
1676880000000,1,,gtx 1060
1677484800000,1,,gtx 1060
1678089600000,3,,gtx 1060
1678690800000,7,,gtx 1060
1679295600000,2,,gtx 1060
1679900400000,1,,gtx 1060
1680505200000,0,,gtx 1060
1681110000000,0,,gtx 1060
1681714800000,0,,gtx 1060
1682319600000,1,,gtx 1060
1682924400000,0,,gtx 1060
1683529200000,1,,gtx 1060
1684134000000,2,,gtx 1060
1684738800000,1,,gtx 1060
1685343600000,1,,gtx 1060
1685948400000,0,,gtx 1060
1686553200000,1,,gtx 1060
1687158000000,1,,gtx 1060
1687762800000,2,,gtx 1060
1688367600000,0,,gtx 1060
1688972400000,0,,gtx 1060
1689577200000,0,,gtx 1060
1690182000000,1,,gtx 1060
1690786800000,3,,gtx 1060
1691391600000,0,,gtx 1060
1691996400000,2,,gtx 1060
1692601200000,1,,gtx 1060
1693206000000,1,,gtx 1060
1693810800000,1,,gtx 1060
1694415600000,1,,gtx 1060
1695020400000,0,,gtx 1060
1695625200000,0,,gtx 1060
1696230000000,0,,gtx 1060
1696834800000,1,,gtx 1060
1697439600000,0,,gtx 1060
1698044400000,2,,gtx 1060
1698649200000,5,,gtx 1060
1699257600000,2,,gtx 1060
1604908800000,8,,gtx 1070
1605513600000,58,,gtx 1070
1606118400000,23,,gtx 1070
1606723200000,31,,gtx 1070
1607328000000,119,,gtx 1070
1607932800000,27,,gtx 1070
1608537600000,23,,gtx 1070
1609142400000,18,,gtx 1070
1609747200000,14,,gtx 1070
1610352000000,5,,gtx 1070
1610956800000,7,,gtx 1070
1611561600000,7,,gtx 1070
1612166400000,15,,gtx 1070
1612771200000,1,,gtx 1070
1613376000000,6,,gtx 1070
1613980800000,1,,gtx 1070
1614585600000,6,,gtx 1070
1615190400000,0,,gtx 1070
1615791600000,1,,gtx 1070
1616396400000,0,,gtx 1070
1617001200000,2,,gtx 1070
1617606000000,1,,gtx 1070
1618210800000,0,,gtx 1070
1618815600000,6,,gtx 1070
1619420400000,10,,gtx 1070
1620025200000,8,,gtx 1070
1620630000000,0,,gtx 1070
1621234800000,10,,gtx 1070
1621839600000,1,,gtx 1070
1622444400000,0,,gtx 1070
1623049200000,3,,gtx 1070
1623654000000,18,,gtx 1070
1624258800000,39,,gtx 1070
1624863600000,1,,gtx 1070
1625468400000,3,,gtx 1070
1626073200000,11,,gtx 1070
1626678000000,5,,gtx 1070
1627282800000,6,,gtx 1070
1627887600000,0,,gtx 1070
1628492400000,1,,gtx 1070
1629097200000,0,,gtx 1070
1629702000000,1,,gtx 1070
1630306800000,2,,gtx 1070
1630911600000,2,,gtx 1070
1631516400000,0,,gtx 1070
1632121200000,3,,gtx 1070
1632726000000,1,,gtx 1070
1633330800000,6,,gtx 1070
1633935600000,13,,gtx 1070
1634540400000,1,,gtx 1070
1635145200000,1,,gtx 1070
1635750000000,0,,gtx 1070
1636358400000,0,,gtx 1070
1636963200000,0,,gtx 1070
1637568000000,0,,gtx 1070
1638172800000,0,,gtx 1070
1638777600000,0,,gtx 1070
1639382400000,1,,gtx 1070
1639987200000,0,,gtx 1070
1640592000000,1,,gtx 1070
1641196800000,0,,gtx 1070
1641801600000,1,,gtx 1070
1642406400000,0,,gtx 1070
1643011200000,0,,gtx 1070
1643616000000,0,,gtx 1070
1644220800000,2,,gtx 1070
1644825600000,0,,gtx 1070
1645430400000,1,,gtx 1070
1646035200000,0,,gtx 1070
1646640000000,1,,gtx 1070
1647241200000,0,,gtx 1070
1647846000000,2,,gtx 1070
1648450800000,0,,gtx 1070
1649055600000,2,,gtx 1070
1649660400000,4,,gtx 1070
1650265200000,2,,gtx 1070
1650870000000,6,,gtx 1070
1651474800000,2,,gtx 1070
1652079600000,0,,gtx 1070
1652684400000,3,,gtx 1070
1653289200000,2,,gtx 1070
1653894000000,6,,gtx 1070
1654498800000,7,,gtx 1070
1655103600000,3,,gtx 1070
1655708400000,1,,gtx 1070
1656313200000,0,,gtx 1070
1656918000000,1,,gtx 1070
1657522800000,1,,gtx 1070
1658127600000,3,,gtx 1070
1658732400000,0,,gtx 1070
1659337200000,3,,gtx 1070
1659942000000,0,,gtx 1070
1660546800000,1,,gtx 1070
1661151600000,1,,gtx 1070
1661756400000,0,,gtx 1070
1662361200000,0,,gtx 1070
1662966000000,0,,gtx 1070
1663570800000,0,,gtx 1070
1664175600000,0,,gtx 1070
1664780400000,5,,gtx 1070
1665385200000,2,,gtx 1070
1665990000000,1,,gtx 1070
1666594800000,1,,gtx 1070
1667199600000,1,,gtx 1070
1667808000000,1,,gtx 1070
1668412800000,2,,gtx 1070
1669017600000,3,,gtx 1070
1669622400000,8,,gtx 1070
1670227200000,2,,gtx 1070
1670832000000,5,,gtx 1070
1671436800000,2,,gtx 1070
1672041600000,1,,gtx 1070
1672646400000,1,,gtx 1070
1673251200000,2,,gtx 1070
1673856000000,4,,gtx 1070
1674460800000,4,,gtx 1070
1675065600000,6,,gtx 1070
1675670400000,2,,gtx 1070
1676275200000,2,,gtx 1070
1676880000000,2,,gtx 1070
1677484800000,4,,gtx 1070
1678089600000,3,,gtx 1070
1678690800000,4,,gtx 1070
1679295600000,4,,gtx 1070
1679900400000,1,,gtx 1070
1680505200000,0,,gtx 1070
1681110000000,0,,gtx 1070
1681714800000,2,,gtx 1070
1682319600000,0,,gtx 1070
1682924400000,4,,gtx 1070
1683529200000,1,,gtx 1070
1684134000000,8,,gtx 1070
1684738800000,3,,gtx 1070
1685343600000,1,,gtx 1070
1685948400000,1,,gtx 1070
1686553200000,0,,gtx 1070
1687158000000,3,,gtx 1070
1687762800000,2,,gtx 1070
1688367600000,2,,gtx 1070
1688972400000,2,,gtx 1070
1689577200000,0,,gtx 1070
1690182000000,0,,gtx 1070
1690786800000,2,,gtx 1070
1691391600000,2,,gtx 1070
1691996400000,2,,gtx 1070
1692601200000,1,,gtx 1070
1693206000000,2,,gtx 1070
1693810800000,3,,gtx 1070
1694415600000,2,,gtx 1070
1695020400000,2,,gtx 1070
1695625200000,1,,gtx 1070
1696230000000,4,,gtx 1070
1696834800000,2,,gtx 1070
1697439600000,0,,gtx 1070
1698044400000,6,,gtx 1070
1698649200000,1,,gtx 1070
1699257600000,2,,gtx 1070
1604908800000,11,,gtx 1080
1605513600000,23,,gtx 1080
1606118400000,16,,gtx 1080
1606723200000,17,,gtx 1080
1607328000000,17,,gtx 1080
1607932800000,8,,gtx 1080
1608537600000,6,,gtx 1080
1609142400000,15,,gtx 1080
1609747200000,8,,gtx 1080
1610352000000,4,,gtx 1080
1610956800000,12,,gtx 1080
1611561600000,15,,gtx 1080
1612166400000,9,,gtx 1080
1612771200000,13,,gtx 1080
1613376000000,4,,gtx 1080
1613980800000,7,,gtx 1080
1614585600000,3,,gtx 1080
1615190400000,6,,gtx 1080
1615791600000,4,,gtx 1080
1616396400000,2,,gtx 1080
1617001200000,5,,gtx 1080
1617606000000,10,,gtx 1080
1618210800000,7,,gtx 1080
1618815600000,3,,gtx 1080
1619420400000,1,,gtx 1080
1620025200000,12,,gtx 1080
1620630000000,4,,gtx 1080
1621234800000,10,,gtx 1080
1621839600000,11,,gtx 1080
1622444400000,10,,gtx 1080
1623049200000,15,,gtx 1080
1623654000000,10,,gtx 1080
1624258800000,6,,gtx 1080
1624863600000,0,,gtx 1080
1625468400000,2,,gtx 1080
1626073200000,2,,gtx 1080
1626678000000,7,,gtx 1080
1627282800000,0,,gtx 1080
1627887600000,6,,gtx 1080
1628492400000,5,,gtx 1080
1629097200000,11,,gtx 1080
1629702000000,3,,gtx 1080
1630306800000,3,,gtx 1080
1630911600000,3,,gtx 1080
1631516400000,0,,gtx 1080
1632121200000,1,,gtx 1080
1632726000000,3,,gtx 1080
1633330800000,1,,gtx 1080
1633935600000,2,,gtx 1080
1634540400000,3,,gtx 1080
1635145200000,4,,gtx 1080
1635750000000,0,,gtx 1080
1636358400000,2,,gtx 1080
1636963200000,3,,gtx 1080
1637568000000,1,,gtx 1080
1638172800000,0,,gtx 1080
1638777600000,0,,gtx 1080
1639382400000,2,,gtx 1080
1639987200000,1,,gtx 1080
1640592000000,0,,gtx 1080
1641196800000,1,,gtx 1080
1641801600000,2,,gtx 1080
1642406400000,2,,gtx 1080
1643011200000,2,,gtx 1080
1643616000000,2,,gtx 1080
1644220800000,1,,gtx 1080
1644825600000,3,,gtx 1080
1645430400000,8,,gtx 1080
1646035200000,0,,gtx 1080
1646640000000,1,,gtx 1080
1647241200000,2,,gtx 1080
1647846000000,2,,gtx 1080
1648450800000,0,,gtx 1080
1649055600000,2,,gtx 1080
1649660400000,3,,gtx 1080
1650265200000,3,,gtx 1080
1650870000000,0,,gtx 1080
1651474800000,2,,gtx 1080
1652079600000,1,,gtx 1080
1652684400000,3,,gtx 1080
1653289200000,4,,gtx 1080
1653894000000,2,,gtx 1080
1654498800000,5,,gtx 1080
1655103600000,0,,gtx 1080
1655708400000,1,,gtx 1080
1656313200000,4,,gtx 1080
1656918000000,0,,gtx 1080
1657522800000,1,,gtx 1080
1658127600000,4,,gtx 1080
1658732400000,4,,gtx 1080
1659337200000,6,,gtx 1080
1659942000000,2,,gtx 1080
1660546800000,1,,gtx 1080
1661151600000,2,,gtx 1080
1661756400000,0,,gtx 1080
1662361200000,2,,gtx 1080
1662966000000,3,,gtx 1080
1663570800000,3,,gtx 1080
1664175600000,1,,gtx 1080
1664780400000,5,,gtx 1080
1665385200000,3,,gtx 1080
1665990000000,1,,gtx 1080
1666594800000,2,,gtx 1080
1667199600000,13,,gtx 1080
1667808000000,6,,gtx 1080
1668412800000,3,,gtx 1080
1669017600000,6,,gtx 1080
1669622400000,0,,gtx 1080
1670227200000,2,,gtx 1080
1670832000000,2,,gtx 1080
1671436800000,1,,gtx 1080
1672041600000,0,,gtx 1080
1672646400000,0,,gtx 1080
1673251200000,2,,gtx 1080
1673856000000,2,,gtx 1080
1674460800000,2,,gtx 1080
1675065600000,6,,gtx 1080
