timestamp,price,null,model
1626073200000,0.0,,Ryzen 5 4500
1626678000000,0.0,,Ryzen 5 4500
1627282800000,0.0,,Ryzen 5 4500
1627887600000,0.0,,Ryzen 5 4500
1628492400000,0.0,,Ryzen 5 4500
1629097200000,0.0,,Ryzen 5 4500
1629702000000,0.0,,Ryzen 5 4500
1630306800000,0.0,,Ryzen 5 4500
1630911600000,0.0,,Ryzen 5 4500
1631516400000,0.0,,Ryzen 5 4500
1632121200000,0.0,,Ryzen 5 4500
1632726000000,0.0,,Ryzen 5 4500
1633330800000,0.0,,Ryzen 5 4500
1633935600000,0.0,,Ryzen 5 4500
1634540400000,0.0,,Ryzen 5 4500
1635145200000,0.0,,Ryzen 5 4500
1635750000000,0.0,,Ryzen 5 4500
1636358400000,0.0,,Ryzen 5 4500
1636963200000,0.0,,Ryzen 5 4500
1637568000000,0.0,,Ryzen 5 4500
1638172800000,0.0,,Ryzen 5 4500
1638777600000,0.0,,Ryzen 5 4500
1639382400000,0.0,,Ryzen 5 4500
1639987200000,0.0,,Ryzen 5 4500
1640592000000,0.0,,Ryzen 5 4500
1641196800000,0.0,,Ryzen 5 4500
1641801600000,0.0,,Ryzen 5 4500
1642406400000,0.0,,Ryzen 5 4500
1643011200000,0.0,,Ryzen 5 4500
1643616000000,0.0,,Ryzen 5 4500
1644220800000,0.0,,Ryzen 5 4500
1644825600000,0.0,,Ryzen 5 4500
1645430400000,0.0,,Ryzen 5 4500
1646035200000,0.0,,Ryzen 5 4500
1646640000000,0.0,,Ryzen 5 4500
1647241200000,0.0,,Ryzen 5 4500
1647846000000,0.0,,Ryzen 5 4500
1648450800000,0.0,,Ryzen 5 4500
1649055600000,0.0,,Ryzen 5 4500
1649660400000,0.0,,Ryzen 5 4500
1650265200000,0.0,,Ryzen 5 4500
1650870000000,0.0,,Ryzen 5 4500
1651474800000,0.0,,Ryzen 5 4500
1652079600000,0.0,,Ryzen 5 4500
1652684400000,129.0,,Ryzen 5 4500
1653289200000,129.0,,Ryzen 5 4500
1653894000000,126.66,,Ryzen 5 4500
1654498800000,120.82,,Ryzen 5 4500
1655103600000,120.65,,Ryzen 5 4500
1655708400000,119.73,,Ryzen 5 4500
1656313200000,115.68,,Ryzen 5 4500
1656918000000,121.68,,Ryzen 5 4500
1657522800000,121.97,,Ryzen 5 4500
1658127600000,112.99,,Ryzen 5 4500
1658732400000,112.99,,Ryzen 5 4500
1659337200000,118.43,,Ryzen 5 4500
1659942000000,117.2,,Ryzen 5 4500
1660546800000,111.63,,Ryzen 5 4500
1661151600000,109.0,,Ryzen 5 4500
1661756400000,109.75,,Ryzen 5 4500
1662361200000,111.49,,Ryzen 5 4500
1662966000000,108.1,,Ryzen 5 4500
1663570800000,109.0,,Ryzen 5 4500
1664175600000,129.5,,Ryzen 5 4500
1664780400000,112.33,,Ryzen 5 4500
1665385200000,119.0,,Ryzen 5 4500
1665990000000,119.0,,Ryzen 5 4500
1666594800000,119.0,,Ryzen 5 4500
1667199600000,119.0,,Ryzen 5 4500
1667808000000,119.0,,Ryzen 5 4500
1668412800000,119.0,,Ryzen 5 4500
1669017600000,119.0,,Ryzen 5 4500
1669622400000,114.95,,Ryzen 5 4500
1670227200000,114.95,,Ryzen 5 4500
1670832000000,114.95,,Ryzen 5 4500
1671436800000,129.48,,Ryzen 5 4500
1672041600000,129.48,,Ryzen 5 4500
1672646400000,129.48,,Ryzen 5 4500
1673251200000,129.48,,Ryzen 5 4500
1673856000000,129.48,,Ryzen 5 4500
1674460800000,129.48,,Ryzen 5 4500
1675065600000,129.48,,Ryzen 5 4500
1675670400000,129.48,,Ryzen 5 4500
1676275200000,129.48,,Ryzen 5 4500
1676880000000,129.48,,Ryzen 5 4500
1677484800000,129.48,,Ryzen 5 4500
1678089600000,129.48,,Ryzen 5 4500
1678690800000,129.48,,Ryzen 5 4500
1679295600000,129.48,,Ryzen 5 4500
1679900400000,129.48,,Ryzen 5 4500
1680505200000,129.48,,Ryzen 5 4500
1681110000000,129.48,,Ryzen 5 4500
1681714800000,129.48,,Ryzen 5 4500
1682319600000,129.48,,Ryzen 5 4500
1682924400000,129.48,,Ryzen 5 4500
1683529200000,129.48,,Ryzen 5 4500
1684134000000,129.48,,Ryzen 5 4500
1684738800000,129.48,,Ryzen 5 4500
1685343600000,129.48,,Ryzen 5 4500
1685948400000,129.48,,Ryzen 5 4500
1686553200000,129.48,,Ryzen 5 4500
1687158000000,129.48,,Ryzen 5 4500
1687762800000,129.48,,Ryzen 5 4500
1688367600000,129.48,,Ryzen 5 4500
1688972400000,129.48,,Ryzen 5 4500
1689577200000,129.48,,Ryzen 5 4500
1690182000000,129.48,,Ryzen 5 4500
1690786800000,129.48,,Ryzen 5 4500
1691391600000,129.48,,Ryzen 5 4500
1691996400000,129.48,,Ryzen 5 4500
1692601200000,129.48,,Ryzen 5 4500
1693206000000,129.48,,Ryzen 5 4500
1693810800000,129.48,,Ryzen 5 4500
1694415600000,129.48,,Ryzen 5 4500
1695020400000,129.48,,Ryzen 5 4500
1695625200000,129.48,,Ryzen 5 4500
1696230000000,129.0,,Ryzen 5 4500
1696834800000,129.0,,Ryzen 5 4500
1697439600000,129.0,,Ryzen 5 4500
1698044400000,129.0,,Ryzen 5 4500
1698649200000,129.0,,Ryzen 5 4500
1699257600000,129.0,,Ryzen 5 4500
1604908800000,0.0,,Ryzen 5 5600
1605513600000,0.0,,Ryzen 5 5600
1606118400000,0.0,,Ryzen 5 5600
1606723200000,0.0,,Ryzen 5 5600
1607328000000,0.0,,Ryzen 5 5600
1607932800000,0.0,,Ryzen 5 5600
1608537600000,0.0,,Ryzen 5 5600
1609142400000,0.0,,Ryzen 5 5600
1609747200000,0.0,,Ryzen 5 5600
1610352000000,0.0,,Ryzen 5 5600
1610956800000,0.0,,Ryzen 5 5600
1611561600000,0.0,,Ryzen 5 5600
1612166400000,0.0,,Ryzen 5 5600
1612771200000,0.0,,Ryzen 5 5600
1613376000000,0.0,,Ryzen 5 5600
1613980800000,0.0,,Ryzen 5 5600
1614585600000,0.0,,Ryzen 5 5600
1615190400000,0.0,,Ryzen 5 5600
1615791600000,0.0,,Ryzen 5 5600
1616396400000,0.0,,Ryzen 5 5600
1617001200000,0.0,,Ryzen 5 5600
1617606000000,0.0,,Ryzen 5 5600
1618210800000,0.0,,Ryzen 5 5600
1618815600000,0.0,,Ryzen 5 5600
1619420400000,0.0,,Ryzen 5 5600
1620025200000,0.0,,Ryzen 5 5600
1620630000000,0.0,,Ryzen 5 5600
1621234800000,0.0,,Ryzen 5 5600
1621839600000,0.0,,Ryzen 5 5600
1622444400000,0.0,,Ryzen 5 5600
1623049200000,0.0,,Ryzen 5 5600
1623654000000,0.0,,Ryzen 5 5600
1624258800000,0.0,,Ryzen 5 5600
1624863600000,0.0,,Ryzen 5 5600
1625468400000,0.0,,Ryzen 5 5600
1626073200000,0.0,,Ryzen 5 5600
1626678000000,0.0,,Ryzen 5 5600
1627282800000,0.0,,Ryzen 5 5600
1627887600000,0.0,,Ryzen 5 5600
1628492400000,0.0,,Ryzen 5 5600
1629097200000,0.0,,Ryzen 5 5600
1629702000000,0.0,,Ryzen 5 5600
1630306800000,0.0,,Ryzen 5 5600
1630911600000,0.0,,Ryzen 5 5600
1631516400000,0.0,,Ryzen 5 5600
1632121200000,0.0,,Ryzen 5 5600
1632726000000,0.0,,Ryzen 5 5600
1633330800000,0.0,,Ryzen 5 5600
1633935600000,0.0,,Ryzen 5 5600
1634540400000,0.0,,Ryzen 5 5600
1635145200000,0.0,,Ryzen 5 5600
1635750000000,0.0,,Ryzen 5 5600
1636358400000,0.0,,Ryzen 5 5600
1636963200000,0.0,,Ryzen 5 5600
1637568000000,0.0,,Ryzen 5 5600
1638172800000,0.0,,Ryzen 5 5600
1638777600000,0.0,,Ryzen 5 5600
1639382400000,0.0,,Ryzen 5 5600
1639987200000,0.0,,Ryzen 5 5600
1640592000000,0.0,,Ryzen 5 5600
1641196800000,0.0,,Ryzen 5 5600
1641801600000,0.0,,Ryzen 5 5600
1642406400000,0.0,,Ryzen 5 5600
1643011200000,0.0,,Ryzen 5 5600
1643616000000,0.0,,Ryzen 5 5600
1644220800000,0.0,,Ryzen 5 5600
1644825600000,0.0,,Ryzen 5 5600
1645430400000,0.0,,Ryzen 5 5600
1646035200000,0.0,,Ryzen 5 5600
1646640000000,0.0,,Ryzen 5 5600
1647241200000,0.0,,Ryzen 5 5600
1647846000000,0.0,,Ryzen 5 5600
1648450800000,0.0,,Ryzen 5 5600
1649055600000,199.0,,Ryzen 5 5600
1649660400000,199.0,,Ryzen 5 5600
1650265200000,199.0,,Ryzen 5 5600
1650870000000,199.0,,Ryzen 5 5600
1651474800000,197.67,,Ryzen 5 5600
1652079600000,197.67,,Ryzen 5 5600
1652684400000,199.0,,Ryzen 5 5600
1653289200000,199.0,,Ryzen 5 5600
1653894000000,199.0,,Ryzen 5 5600
1654498800000,199.0,,Ryzen 5 5600
1655103600000,199.0,,Ryzen 5 5600
1655708400000,169.5,,Ryzen 5 5600
1656313200000,169.5,,Ryzen 5 5600
1656918000000,130.62,,Ryzen 5 5600
1657522800000,130.62,,Ryzen 5 5600
1658127600000,159.0,,Ryzen 5 5600
1658732400000,159.66,,Ryzen 5 5600
1659337200000,159.16,,Ryzen 5 5600
1659942000000,168.0,,Ryzen 5 5600
1660546800000,170.74,,Ryzen 5 5600
1661151600000,166.39,,Ryzen 5 5600
1661756400000,167.53,,Ryzen 5 5600
1662361200000,165.58,,Ryzen 5 5600
1662966000000,157.0,,Ryzen 5 5600
1663570800000,168.24,,Ryzen 5 5600
1664175600000,157.45,,Ryzen 5 5600
1664780400000,159.41,,Ryzen 5 5600
1665385200000,136.14,,Ryzen 5 5600
1665990000000,134.96,,Ryzen 5 5600
1666594800000,141.26,,Ryzen 5 5600
1667199600000,138.32,,Ryzen 5 5600
1667808000000,138.32,,Ryzen 5 5600
1668412800000,128.92,,Ryzen 5 5600
1669017600000,135.15,,Ryzen 5 5600
1669622400000,142.77,,Ryzen 5 5600
1670227200000,139.24,,Ryzen 5 5600
1670832000000,136.48,,Ryzen 5 5600
1671436800000,137.99,,Ryzen 5 5600
1672041600000,136.18,,Ryzen 5 5600
1672646400000,163.67,,Ryzen 5 5600
1673251200000,132.83,,Ryzen 5 5600
1673856000000,144.16,,Ryzen 5 5600
1674460800000,140.65,,Ryzen 5 5600
1675065600000,147.48,,Ryzen 5 5600
1675670400000,137.21,,Ryzen 5 5600
1676275200000,137.09,,Ryzen 5 5600
1676880000000,141.99,,Ryzen 5 5600
1677484800000,149.5,,Ryzen 5 5600
1678089600000,132.0,,Ryzen 5 5600
1678690800000,141.47,,Ryzen 5 5600
1679295600000,137.89,,Ryzen 5 5600
1679900400000,229.67,,Ryzen 5 5600
1680505200000,134.5,,Ryzen 5 5600
1681110000000,134.2,,Ryzen 5 5600
1681714800000,148.23,,Ryzen 5 5600
1682319600000,135.7,,Ryzen 5 5600
1682924400000,159.99,,Ryzen 5 5600
1683529200000,136.99,,Ryzen 5 5600
1684134000000,133.99,,Ryzen 5 5600
1684738800000,133.1,,Ryzen 5 5600
1685343600000,139.41,,Ryzen 5 5600
1685948400000,125.65,,Ryzen 5 5600
1686553200000,120.81,,Ryzen 5 5600
1687158000000,126.98,,Ryzen 5 5600
1687762800000,122.33,,Ryzen 5 5600
1688367600000,131.71,,Ryzen 5 5600
1688972400000,134.72,,Ryzen 5 5600
1689577200000,105.99,,Ryzen 5 5600
1690182000000,110.17,,Ryzen 5 5600
1690786800000,137.49,,Ryzen 5 5600
1691391600000,144.95,,Ryzen 5 5600
1691996400000,136.06,,Ryzen 5 5600
1692601200000,138.99,,Ryzen 5 5600
1693206000000,129.0,,Ryzen 5 5600
1693810800000,145.66,,Ryzen 5 5600
1694415600000,134.99,,Ryzen 5 5600
1695020400000,118.2,,Ryzen 5 5600
1695625200000,130.29,,Ryzen 5 5600
1696230000000,130.67,,Ryzen 5 5600
1696834800000,126.63,,Ryzen 5 5600
1697439600000,134.0,,Ryzen 5 5600
1698044400000,134.0,,Ryzen 5 5600
1698649200000,118.52,,Ryzen 5 5600
1699257600000,136.33,,Ryzen 5 5600
1604908800000,0.0,,Ryzen 7 5700
1605513600000,0.0,,Ryzen 7 5700
1606118400000,0.0,,Ryzen 7 5700
1606723200000,0.0,,Ryzen 7 5700
1607328000000,0.0,,Ryzen 7 5700
1607932800000,0.0,,Ryzen 7 5700
1608537600000,0.0,,Ryzen 7 5700
1609142400000,0.0,,Ryzen 7 5700
1609747200000,0.0,,Ryzen 7 5700
1610352000000,0.0,,Ryzen 7 5700
1610956800000,0.0,,Ryzen 7 5700
1611561600000,0.0,,Ryzen 7 5700
1612166400000,0.0,,Ryzen 7 5700
1612771200000,0.0,,Ryzen 7 5700
1613376000000,0.0,,Ryzen 7 5700
1613980800000,0.0,,Ryzen 7 5700
1614585600000,0.0,,Ryzen 7 5700
1615190400000,0.0,,Ryzen 7 5700
1615791600000,0.0,,Ryzen 7 5700
1616396400000,0.0,,Ryzen 7 5700
1617001200000,0.0,,Ryzen 7 5700
1617606000000,0.0,,Ryzen 7 5700
1618210800000,0.0,,Ryzen 7 5700
1618815600000,0.0,,Ryzen 7 5700
1619420400000,0.0,,Ryzen 7 5700
1620025200000,0.0,,Ryzen 7 5700
1620630000000,0.0,,Ryzen 7 5700
1621234800000,0.0,,Ryzen 7 5700
1621839600000,0.0,,Ryzen 7 5700
1622444400000,0.0,,Ryzen 7 5700
1623049200000,0.0,,Ryzen 7 5700
1623654000000,0.0,,Ryzen 7 5700
1624258800000,0.0,,Ryzen 7 5700
1624863600000,0.0,,Ryzen 7 5700
1625468400000,0.0,,Ryzen 7 5700
1626073200000,0.0,,Ryzen 7 5700
1626678000000,0.0,,Ryzen 7 5700
1627282800000,0.0,,Ryzen 7 5700
1627887600000,0.0,,Ryzen 7 5700
1628492400000,0.0,,Ryzen 7 5700
1629097200000,0.0,,Ryzen 7 5700
1629702000000,0.0,,Ryzen 7 5700
1630306800000,0.0,,Ryzen 7 5700
1630911600000,0.0,,Ryzen 7 5700
1631516400000,0.0,,Ryzen 7 5700
1632121200000,0.0,,Ryzen 7 5700
1632726000000,255.0,,Ryzen 7 5700
1633330800000,255.0,,Ryzen 7 5700
1633935600000,255.0,,Ryzen 7 5700
1634540400000,255.0,,Ryzen 7 5700
1635145200000,255.0,,Ryzen 7 5700
1635750000000,255.0,,Ryzen 7 5700
1636358400000,255.0,,Ryzen 7 5700
1636963200000,255.0,,Ryzen 7 5700
1637568000000,255.0,,Ryzen 7 5700
1638172800000,255.0,,Ryzen 7 5700
1638777600000,255.0,,Ryzen 7 5700
1639382400000,255.0,,Ryzen 7 5700
1639987200000,255.0,,Ryzen 7 5700
1640592000000,255.0,,Ryzen 7 5700
1641196800000,255.0,,Ryzen 7 5700
1641801600000,255.0,,Ryzen 7 5700
1642406400000,255.0,,Ryzen 7 5700
1643011200000,255.0,,Ryzen 7 5700
1643616000000,255.0,,Ryzen 7 5700
1644220800000,255.0,,Ryzen 7 5700
1644825600000,255.0,,Ryzen 7 5700
1645430400000,255.0,,Ryzen 7 5700
1646035200000,255.0,,Ryzen 7 5700
1646640000000,255.0,,Ryzen 7 5700
1647241200000,255.0,,Ryzen 7 5700
1647846000000,255.0,,Ryzen 7 5700
1648450800000,255.0,,Ryzen 7 5700
1649055600000,255.0,,Ryzen 7 5700
1649660400000,255.0,,Ryzen 7 5700
1650265200000,255.0,,Ryzen 7 5700
1650870000000,255.0,,Ryzen 7 5700
1651474800000,255.0,,Ryzen 7 5700
1652079600000,255.0,,Ryzen 7 5700
1652684400000,255.0,,Ryzen 7 5700
1653289200000,255.0,,Ryzen 7 5700
1653894000000,255.0,,Ryzen 7 5700
1654498800000,255.0,,Ryzen 7 5700
1655103600000,255.0,,Ryzen 7 5700
1655708400000,255.0,,Ryzen 7 5700
1656313200000,255.0,,Ryzen 7 5700
1656918000000,255.0,,Ryzen 7 5700
1657522800000,255.0,,Ryzen 7 5700
1658127600000,255.0,,Ryzen 7 5700
1658732400000,255.0,,Ryzen 7 5700
1659337200000,255.0,,Ryzen 7 5700
1659942000000,255.0,,Ryzen 7 5700
1660546800000,255.0,,Ryzen 7 5700
1661151600000,255.0,,Ryzen 7 5700
1661756400000,255.0,,Ryzen 7 5700
1662361200000,162.5,,Ryzen 7 5700
1662966000000,162.5,,Ryzen 7 5700
1663570800000,162.5,,Ryzen 7 5700
1664175600000,162.5,,Ryzen 7 5700
1664780400000,162.5,,Ryzen 7 5700
1665385200000,162.5,,Ryzen 7 5700
1665990000000,162.5,,Ryzen 7 5700
1666594800000,162.5,,Ryzen 7 5700
1667199600000,162.5,,Ryzen 7 5700
1667808000000,162.5,,Ryzen 7 5700
1668412800000,162.5,,Ryzen 7 5700
1669017600000,162.5,,Ryzen 7 5700
1669622400000,162.5,,Ryzen 7 5700
1670227200000,162.5,,Ryzen 7 5700
1670832000000,162.5,,Ryzen 7 5700
1671436800000,162.5,,Ryzen 7 5700
1672041600000,162.5,,Ryzen 7 5700
1672646400000,162.5,,Ryzen 7 5700
1673251200000,162.5,,Ryzen 7 5700
1673856000000,162.5,,Ryzen 7 5700
1674460800000,162.5,,Ryzen 7 5700
1675065600000,122.5,,Ryzen 7 5700
1675670400000,122.5,,Ryzen 7 5700
1676275200000,122.5,,Ryzen 7 5700
1676880000000,122.5,,Ryzen 7 5700
1677484800000,122.5,,Ryzen 7 5700
1678089600000,122.5,,Ryzen 7 5700
1678690800000,122.5,,Ryzen 7 5700
1679295600000,122.5,,Ryzen 7 5700
1679900400000,122.5,,Ryzen 7 5700
1680505200000,122.5,,Ryzen 7 5700
1681110000000,122.5,,Ryzen 7 5700
1681714800000,122.5,,Ryzen 7 5700
1682319600000,122.5,,Ryzen 7 5700
1682924400000,122.5,,Ryzen 7 5700
1683529200000,122.5,,Ryzen 7 5700
1684134000000,122.5,,Ryzen 7 5700
1684738800000,122.5,,Ryzen 7 5700
1685343600000,122.5,,Ryzen 7 5700
1685948400000,122.5,,Ryzen 7 5700
1686553200000,124.95,,Ryzen 7 5700
1687158000000,112.48,,Ryzen 7 5700
1687762800000,112.48,,Ryzen 7 5700
1688367600000,112.48,,Ryzen 7 5700
1688972400000,116.5,,Ryzen 7 5700
1689577200000,116.5,,Ryzen 7 5700
1690182000000,116.5,,Ryzen 7 5700
1690786800000,116.5,,Ryzen 7 5700
1691391600000,116.5,,Ryzen 7 5700
1691996400000,116.5,,Ryzen 7 5700
1692601200000,116.5,,Ryzen 7 5700
1693206000000,116.5,,Ryzen 7 5700
1693810800000,116.5,,Ryzen 7 5700
1694415600000,116.5,,Ryzen 7 5700
1695020400000,116.5,,Ryzen 7 5700
1695625200000,116.5,,Ryzen 7 5700
1696230000000,116.5,,Ryzen 7 5700
1696834800000,116.5,,Ryzen 7 5700
1697439600000,116.5,,Ryzen 7 5700
1698044400000,116.5,,Ryzen 7 5700
1698649200000,116.5,,Ryzen 7 5700
1699257600000,250.0,,Ryzen 7 5700
1604908800000,0.0,,Ryzen 5 7600X
1605513600000,0.0,,Ryzen 5 7600X
1606118400000,0.0,,Ryzen 5 7600X
1606723200000,0.0,,Ryzen 5 7600X
1607328000000,0.0,,Ryzen 5 7600X
1607932800000,0.0,,Ryzen 5 7600X
1608537600000,0.0,,Ryzen 5 7600X
1609142400000,0.0,,Ryzen 5 7600X
1609747200000,0.0,,Ryzen 5 7600X
1610352000000,0.0,,Ryzen 5 7600X
1610956800000,0.0,,Ryzen 5 7600X
1611561600000,0.0,,Ryzen 5 7600X
1612166400000,0.0,,Ryzen 5 7600X
1612771200000,0.0,,Ryzen 5 7600X
1613376000000,0.0,,Ryzen 5 7600X
1613980800000,0.0,,Ryzen 5 7600X
1614585600000,0.0,,Ryzen 5 7600X
1615190400000,0.0,,Ryzen 5 7600X
1615791600000,0.0,,Ryzen 5 7600X
1616396400000,0.0,,Ryzen 5 7600X
1617001200000,0.0,,Ryzen 5 7600X
1617606000000,0.0,,Ryzen 5 7600X
1618210800000,0.0,,Ryzen 5 7600X
1618815600000,0.0,,Ryzen 5 7600X
1619420400000,0.0,,Ryzen 5 7600X
1620025200000,0.0,,Ryzen 5 7600X
1620630000000,0.0,,Ryzen 5 7600X
1621234800000,0.0,,Ryzen 5 7600X
1621839600000,0.0,,Ryzen 5 7600X
1622444400000,0.0,,Ryzen 5 7600X
1623049200000,0.0,,Ryzen 5 7600X
1623654000000,0.0,,Ryzen 5 7600X
1624258800000,0.0,,Ryzen 5 7600X
1624863600000,0.0,,Ryzen 5 7600X
1625468400000,0.0,,Ryzen 5 7600X
1626073200000,0.0,,Ryzen 5 7600X
1626678000000,0.0,,Ryzen 5 7600X
1627282800000,0.0,,Ryzen 5 7600X
1627887600000,0.0,,Ryzen 5 7600X
1628492400000,0.0,,Ryzen 5 7600X
1629097200000,0.0,,Ryzen 5 7600X
1629702000000,0.0,,Ryzen 5 7600X
1630306800000,0.0,,Ryzen 5 7600X
1630911600000,0.0,,Ryzen 5 7600X
1631516400000,0.0,,Ryzen 5 7600X
1632121200000,0.0,,Ryzen 5 7600X
1632726000000,0.0,,Ryzen 5 7600X
1633330800000,0.0,,Ryzen 5 7600X
1633935600000,0.0,,Ryzen 5 7600X
1634540400000,0.0,,Ryzen 5 7600X
1635145200000,0.0,,Ryzen 5 7600X
1635750000000,0.0,,Ryzen 5 7600X
1636358400000,0.0,,Ryzen 5 7600X
1636963200000,0.0,,Ryzen 5 7600X
1637568000000,0.0,,Ryzen 5 7600X
1638172800000,0.0,,Ryzen 5 7600X
1638777600000,0.0,,Ryzen 5 7600X
1639382400000,0.0,,Ryzen 5 7600X
1639987200000,0.0,,Ryzen 5 7600X
1640592000000,0.0,,Ryzen 5 7600X
1641196800000,0.0,,Ryzen 5 7600X
1641801600000,0.0,,Ryzen 5 7600X
1642406400000,0.0,,Ryzen 5 7600X
1643011200000,0.0,,Ryzen 5 7600X
1643616000000,0.0,,Ryzen 5 7600X
1644220800000,0.0,,Ryzen 5 7600X
1644825600000,0.0,,Ryzen 5 7600X
1645430400000,0.0,,Ryzen 5 7600X
1646035200000,0.0,,Ryzen 5 7600X
1646640000000,0.0,,Ryzen 5 7600X
1647241200000,0.0,,Ryzen 5 7600X
1647846000000,0.0,,Ryzen 5 7600X
1648450800000,0.0,,Ryzen 5 7600X
1649055600000,0.0,,Ryzen 5 7600X
1649660400000,0.0,,Ryzen 5 7600X
1650265200000,0.0,,Ryzen 5 7600X
1650870000000,0.0,,Ryzen 5 7600X
1651474800000,0.0,,Ryzen 5 7600X
1652079600000,0.0,,Ryzen 5 7600X
1652684400000,0.0,,Ryzen 5 7600X
1653289200000,0.0,,Ryzen 5 7600X
1653894000000,0.0,,Ryzen 5 7600X
1654498800000,0.0,,Ryzen 5 7600X
1655103600000,0.0,,Ryzen 5 7600X
1655708400000,0.0,,Ryzen 5 7600X
1656313200000,0.0,,Ryzen 5 7600X
1656918000000,0.0,,Ryzen 5 7600X
1657522800000,0.0,,Ryzen 5 7600X
1658127600000,0.0,,Ryzen 5 7600X
1658732400000,0.0,,Ryzen 5 7600X
1659337200000,0.0,,Ryzen 5 7600X
1659942000000,0.0,,Ryzen 5 7600X
1660546800000,0.0,,Ryzen 5 7600X
1661151600000,0.0,,Ryzen 5 7600X
1661756400000,0.0,,Ryzen 5 7600X
1662361200000,0.0,,Ryzen 5 7600X
1662966000000,0.0,,Ryzen 5 7600X
1663570800000,0.0,,Ryzen 5 7600X
1664175600000,329.99,,Ryzen 5 7600X
1664780400000,370.99,,Ryzen 5 7600X
1665385200000,370.99,,Ryzen 5 7600X
1665990000000,299.0,,Ryzen 5 7600X
1666594800000,259.99,,Ryzen 5 7600X
1667199600000,298.99,,Ryzen 5 7600X
1667808000000,246.5,,Ryzen 5 7600X
1668412800000,269.0,,Ryzen 5 7600X
1669017600000,220.73,,Ryzen 5 7600X
1669622400000,247.0,,Ryzen 5 7600X
1670227200000,255.83,,Ryzen 5 7600X
1670832000000,225.72,,Ryzen 5 7600X
1671436800000,208.97,,Ryzen 5 7600X
1672041600000,236.0,,Ryzen 5 7600X
1672646400000,240.06,,Ryzen 5 7600X
1673251200000,238.5,,Ryzen 5 7600X
1673856000000,243.18,,Ryzen 5 7600X
1674460800000,215.0,,Ryzen 5 7600X
1675065600000,229.45,,Ryzen 5 7600X
1675670400000,215.5,,Ryzen 5 7600X
1676275200000,227.19,,Ryzen 5 7600X
1676880000000,216.62,,Ryzen 5 7600X
1677484800000,234.99,,Ryzen 5 7600X
1678089600000,242.47,,Ryzen 5 7600X
1678690800000,208.49,,Ryzen 5 7600X
1679295600000,223.59,,Ryzen 5 7600X
1679900400000,220.37,,Ryzen 5 7600X
1680505200000,230.86,,Ryzen 5 7600X
1681110000000,235.0,,Ryzen 5 7600X
1681714800000,275.0,,Ryzen 5 7600X
1682319600000,245.97,,Ryzen 5 7600X
1682924400000,216.5,,Ryzen 5 7600X
1683529200000,212.49,,Ryzen 5 7600X
1684134000000,207.95,,Ryzen 5 7600X
1684738800000,197.37,,Ryzen 5 7600X
1685343600000,204.5,,Ryzen 5 7600X
1685948400000,205.0,,Ryzen 5 7600X
1686553200000,178.14,,Ryzen 5 7600X
1687158000000,225.1,,Ryzen 5 7600X
1687762800000,235.59,,Ryzen 5 7600X
1688367600000,221.87,,Ryzen 5 7600X
1688972400000,204.55,,Ryzen 5 7600X
1689577200000,198.03,,Ryzen 5 7600X
1690182000000,204.54,,Ryzen 5 7600X
1690786800000,208.75,,Ryzen 5 7600X
1691391600000,229.19,,Ryzen 5 7600X
1691996400000,222.67,,Ryzen 5 7600X
1692601200000,222.67,,Ryzen 5 7600X
1693206000000,216.63,,Ryzen 5 7600X
1693810800000,257.49,,Ryzen 5 7600X
1694415600000,242.28,,Ryzen 5 7600X
1695020400000,234.83,,Ryzen 5 7600X
1695625200000,249.75,,Ryzen 5 7600X
1696230000000,224.99,,Ryzen 5 7600X
1696834800000,243.12,,Ryzen 5 7600X
1697439600000,228.66,,Ryzen 5 7600X
1698044400000,249.99,,Ryzen 5 7600X
1698649200000,227.8,,Ryzen 5 7600X
1699257600000,239.66,,Ryzen 5 7600X
1604908800000,0.0,,Ryzen 7 7700X
1605513600000,0.0,,Ryzen 7 7700X
1606118400000,0.0,,Ryzen 7 7700X
1606723200000,0.0,,Ryzen 7 7700X
1607328000000,0.0,,Ryzen 7 7700X
1607932800000,0.0,,Ryzen 7 7700X
1608537600000,0.0,,Ryzen 7 7700X
1609142400000,0.0,,Ryzen 7 7700X
1609747200000,0.0,,Ryzen 7 7700X
1610352000000,0.0,,Ryzen 7 7700X
1610956800000,0.0,,Ryzen 7 7700X
1611561600000,0.0,,Ryzen 7 7700X
1612166400000,0.0,,Ryzen 7 7700X
1612771200000,0.0,,Ryzen 7 7700X
1613376000000,0.0,,Ryzen 7 7700X
1613980800000,0.0,,Ryzen 7 7700X
1614585600000,0.0,,Ryzen 7 7700X
1615190400000,0.0,,Ryzen 7 7700X
1615791600000,0.0,,Ryzen 7 7700X
1616396400000,0.0,,Ryzen 7 7700X
1617001200000,0.0,,Ryzen 7 7700X
1617606000000,0.0,,Ryzen 7 7700X
1618210800000,0.0,,Ryzen 7 7700X
1618815600000,0.0,,Ryzen 7 7700X
1619420400000,0.0,,Ryzen 7 7700X
1620025200000,0.0,,Ryzen 7 7700X
1620630000000,0.0,,Ryzen 7 7700X
1621234800000,0.0,,Ryzen 7 7700X
1621839600000,0.0,,Ryzen 7 7700X
1622444400000,0.0,,Ryzen 7 7700X
1623049200000,0.0,,Ryzen 7 7700X
1623654000000,0.0,,Ryzen 7 7700X
1624258800000,0.0,,Ryzen 7 7700X
1624863600000,0.0,,Ryzen 7 7700X
