timestamp,price,null,gpu_name
1647846000000,213.5,,gtx 980
1648450800000,213.5,,gtx 980
1649055600000,213.5,,gtx 980
1649660400000,213.5,,gtx 980
1650265200000,202.5,,gtx 980
1650870000000,202.5,,gtx 980
1651474800000,202.5,,gtx 980
1652079600000,199.99,,gtx 980
1652684400000,199.99,,gtx 980
1653289200000,199.99,,gtx 980
1653894000000,260.0,,gtx 980
1654498800000,260.0,,gtx 980
1655103600000,200.0,,gtx 980
1655708400000,200.0,,gtx 980
1656313200000,200.0,,gtx 980
1656918000000,200.0,,gtx 980
1657522800000,200.0,,gtx 980
1658127600000,229.0,,gtx 980
1658732400000,165.0,,gtx 980
1659337200000,165.0,,gtx 980
1659942000000,165.0,,gtx 980
1660546800000,165.0,,gtx 980
1661151600000,228.65,,gtx 980
1661756400000,228.65,,gtx 980
1662361200000,228.65,,gtx 980
1662966000000,228.65,,gtx 980
1663570800000,224.0,,gtx 980
1664175600000,224.0,,gtx 980
1664780400000,224.0,,gtx 980
1665385200000,224.0,,gtx 980
1665990000000,230.0,,gtx 980
1666594800000,230.0,,gtx 980
1667199600000,230.0,,gtx 980
1667808000000,230.0,,gtx 980
1668412800000,150.0,,gtx 980
1669017600000,147.5,,gtx 980
1669622400000,158.75,,gtx 980
1670227200000,158.75,,gtx 980
1670832000000,190.0,,gtx 980
1671436800000,179.0,,gtx 980
1672041600000,162.5,,gtx 980
1672646400000,175.99,,gtx 980
1673251200000,175.99,,gtx 980
1673856000000,175.99,,gtx 980
1674460800000,175.99,,gtx 980
1675065600000,175.99,,gtx 980
1675670400000,228.65,,gtx 980
1676275200000,150.0,,gtx 980
1676880000000,150.0,,gtx 980
1677484800000,177.5,,gtx 980
1678089600000,177.5,,gtx 980
1678690800000,138.25,,gtx 980
1679295600000,138.25,,gtx 980
1679900400000,138.25,,gtx 980
1680505200000,144.13,,gtx 980
1681110000000,170.0,,gtx 980
1681714800000,170.0,,gtx 980
1682319600000,170.0,,gtx 980
1682924400000,170.0,,gtx 980
1683529200000,170.0,,gtx 980
1684134000000,170.0,,gtx 980
1684738800000,190.18,,gtx 980
1685343600000,190.18,,gtx 980
1685948400000,190.18,,gtx 980
1686553200000,190.18,,gtx 980
1687158000000,190.18,,gtx 980
1687762800000,190.18,,gtx 980
1688367600000,179.99,,gtx 980
1688972400000,179.99,,gtx 980
1689577200000,179.99,,gtx 980
1690182000000,179.99,,gtx 980
1690786800000,179.99,,gtx 980
1691391600000,179.99,,gtx 980
1691996400000,179.99,,gtx 980
1692601200000,179.99,,gtx 980
1693206000000,130.0,,gtx 980
1693810800000,159.99,,gtx 980
1694415600000,159.99,,gtx 980
1695020400000,228.65,,gtx 980
1695625200000,228.65,,gtx 980
1696230000000,228.65,,gtx 980
1696834800000,228.65,,gtx 980
1697439600000,228.65,,gtx 980
1698044400000,249.99,,gtx 980
1698649200000,249.99,,gtx 980
1699257600000,249.99,,gtx 980
1604908800000,172.36,,gtx 1060
1605513600000,190.84,,gtx 1060
1606118400000,191.16,,gtx 1060
1606723200000,199.9,,gtx 1060
1607328000000,222.66,,gtx 1060
1607932800000,232.67,,gtx 1060
1608537600000,246.3,,gtx 1060
1609142400000,259.65,,gtx 1060
1609747200000,266.0,,gtx 1060
1610352000000,255.5,,gtx 1060
1610956800000,209.5,,gtx 1060
1611561600000,214.27,,gtx 1060
1612166400000,212.62,,gtx 1060
1612771200000,275.8,,gtx 1060
1613376000000,222.17,,gtx 1060
1613980800000,259.83,,gtx 1060
1614585600000,177.64,,gtx 1060
1615190400000,239.67,,gtx 1060
1615791600000,193.72,,gtx 1060
1616396400000,158.81,,gtx 1060
1617001200000,201.92,,gtx 1060
1617606000000,210.0,,gtx 1060
1618210800000,266.67,,gtx 1060
1618815600000,211.17,,gtx 1060
1619420400000,245.61,,gtx 1060
1620025200000,265.0,,gtx 1060
1620630000000,265.0,,gtx 1060
1621234800000,255.0,,gtx 1060
1621839600000,247.52,,gtx 1060
1622444400000,148.35,,gtx 1060
1623049200000,230.93,,gtx 1060
1623654000000,207.5,,gtx 1060
1624258800000,264.47,,gtx 1060
1624863600000,243.5,,gtx 1060
1625468400000,243.5,,gtx 1060
1626073200000,243.5,,gtx 1060
1626678000000,269.5,,gtx 1060
1627282800000,199.73,,gtx 1060
1627887600000,260.98,,gtx 1060
1628492400000,273.65,,gtx 1060
1629097200000,262.59,,gtx 1060
1629702000000,260.98,,gtx 1060
1630306800000,258.4,,gtx 1060
1630911600000,269.49,,gtx 1060
1631516400000,245.92,,gtx 1060
1632121200000,245.92,,gtx 1060
1632726000000,245.5,,gtx 1060
1633330800000,238.0,,gtx 1060
1633935600000,238.0,,gtx 1060
1634540400000,212.25,,gtx 1060
1635145200000,300.0,,gtx 1060
1635750000000,240.38,,gtx 1060
1636358400000,262.5,,gtx 1060
1636963200000,300.0,,gtx 1060
1637568000000,300.0,,gtx 1060
1638172800000,287.0,,gtx 1060
1638777600000,278.33,,gtx 1060
1639382400000,300.0,,gtx 1060
1639987200000,229.25,,gtx 1060
1640592000000,229.25,,gtx 1060
1641196800000,229.25,,gtx 1060
1641801600000,236.25,,gtx 1060
1642406400000,242.25,,gtx 1060
1643011200000,263.25,,gtx 1060
1643616000000,287.5,,gtx 1060
1644220800000,246.5,,gtx 1060
1644825600000,276.66,,gtx 1060
1645430400000,299.0,,gtx 1060
1646035200000,299.0,,gtx 1060
1646640000000,225.0,,gtx 1060
1647241200000,250.0,,gtx 1060
1647846000000,250.0,,gtx 1060
1648450800000,165.43,,gtx 1060
1649055600000,200.0,,gtx 1060
1649660400000,185.0,,gtx 1060
1650265200000,185.0,,gtx 1060
1650870000000,263.79,,gtx 1060
1651474800000,166.87,,gtx 1060
1652079600000,180.07,,gtx 1060
1652684400000,204.22,,gtx 1060
1653289200000,209.0,,gtx 1060
1653894000000,177.67,,gtx 1060
1654498800000,168.0,,gtx 1060
1655103600000,189.5,,gtx 1060
1655708400000,167.36,,gtx 1060
1656313200000,167.36,,gtx 1060
1656918000000,199.0,,gtx 1060
1657522800000,193.0,,gtx 1060
1658127600000,193.0,,gtx 1060
1658732400000,193.0,,gtx 1060
1659337200000,199.95,,gtx 1060
1659942000000,199.95,,gtx 1060
1660546800000,199.95,,gtx 1060
1661151600000,199.99,,gtx 1060
1661756400000,199.99,,gtx 1060
1662361200000,145.25,,gtx 1060
1662966000000,250.0,,gtx 1060
1663570800000,250.0,,gtx 1060
1664175600000,250.0,,gtx 1060
1664780400000,151.0,,gtx 1060
1665385200000,151.0,,gtx 1060
1665990000000,229.99,,gtx 1060
1666594800000,112.5,,gtx 1060
1667199600000,146.5,,gtx 1060
1667808000000,146.5,,gtx 1060
1668412800000,129.98,,gtx 1060
1669017600000,159.3,,gtx 1060
1669622400000,130.0,,gtx 1060
1670227200000,130.0,,gtx 1060
1670832000000,156.71,,gtx 1060
1671436800000,143.33,,gtx 1060
1672041600000,127.49,,gtx 1060
1672646400000,190.0,,gtx 1060
1673251200000,190.0,,gtx 1060
1673856000000,125.0,,gtx 1060
1674460800000,160.0,,gtx 1060
1675065600000,160.0,,gtx 1060
1675670400000,145.0,,gtx 1060
1676275200000,145.0,,gtx 1060
1676880000000,100.0,,gtx 1060
1677484800000,119.0,,gtx 1060
1678089600000,119.0,,gtx 1060
1678690800000,126.79,,gtx 1060
1679295600000,182.5,,gtx 1060
1679900400000,130.0,,gtx 1060
1680505200000,130.0,,gtx 1060
1681110000000,130.0,,gtx 1060
1681714800000,130.0,,gtx 1060
1682319600000,190.0,,gtx 1060
1682924400000,190.0,,gtx 1060
1683529200000,169.99,,gtx 1060
1684134000000,206.49,,gtx 1060
1684738800000,130.0,,gtx 1060
1685343600000,186.0,,gtx 1060
1685948400000,186.0,,gtx 1060
1686553200000,150.0,,gtx 1060
1687158000000,192.65,,gtx 1060
1687762800000,152.5,,gtx 1060
1688367600000,152.5,,gtx 1060
1688972400000,152.5,,gtx 1060
1689577200000,152.5,,gtx 1060
1690182000000,179.0,,gtx 1060
1690786800000,178.28,,gtx 1060
1691391600000,178.28,,gtx 1060
1691996400000,117.48,,gtx 1060
1692601200000,113.0,,gtx 1060
1693206000000,124.95,,gtx 1060
1693810800000,139.5,,gtx 1060
1694415600000,249.99,,gtx 1060
1695020400000,249.99,,gtx 1060
1695625200000,249.99,,gtx 1060
1696230000000,249.99,,gtx 1060
1696834800000,134.99,,gtx 1060
1697439600000,134.99,,gtx 1060
1698044400000,148.0,,gtx 1060
1698649200000,137.0,,gtx 1060
1699257600000,136.9,,gtx 1060
1604908800000,302.5,,gtx 1070
1605513600000,273.46,,gtx 1070
1606118400000,296.69,,gtx 1070
1606723200000,327.98,,gtx 1070
1607328000000,336.62,,gtx 1070
1607932800000,334.1,,gtx 1070
1608537600000,369.32,,gtx 1070
1609142400000,361.33,,gtx 1070
1609747200000,356.71,,gtx 1070
1610352000000,338.0,,gtx 1070
1610956800000,355.0,,gtx 1070
1611561600000,384.71,,gtx 1070
1612166400000,379.2,,gtx 1070
1612771200000,395.0,,gtx 1070
1613376000000,338.24,,gtx 1070
1613980800000,391.0,,gtx 1070
1614585600000,371.67,,gtx 1070
1615190400000,371.67,,gtx 1070
1615791600000,280.0,,gtx 1070
1616396400000,280.0,,gtx 1070
1617001200000,386.0,,gtx 1070
1617606000000,400.0,,gtx 1070
1618210800000,400.0,,gtx 1070
1618815600000,388.0,,gtx 1070
1619420400000,391.0,,gtx 1070
1620025200000,394.81,,gtx 1070
1620630000000,394.81,,gtx 1070
1621234800000,380.3,,gtx 1070
1621839600000,385.0,,gtx 1070
1622444400000,385.0,,gtx 1070
1623049200000,374.33,,gtx 1070
1623654000000,367.0,,gtx 1070
1624258800000,334.66,,gtx 1070
1624863600000,325.0,,gtx 1070
1625468400000,347.33,,gtx 1070
1626073200000,356.0,,gtx 1070
1626678000000,323.54,,gtx 1070
1627282800000,397.09,,gtx 1070
1627887600000,397.09,,gtx 1070
1628492400000,400.0,,gtx 1070
1629097200000,400.0,,gtx 1070
1629702000000,320.0,,gtx 1070
1630306800000,300.0,,gtx 1070
1630911600000,350.5,,gtx 1070
1631516400000,350.5,,gtx 1070
1632121200000,371.74,,gtx 1070
1632726000000,360.0,,gtx 1070
1633330800000,352.33,,gtx 1070
1633935600000,390.31,,gtx 1070
1634540400000,385.0,,gtx 1070
1635145200000,400.0,,gtx 1070
1635750000000,400.0,,gtx 1070
1636358400000,400.0,,gtx 1070
1636963200000,400.0,,gtx 1070
1637568000000,400.0,,gtx 1070
1638172800000,400.0,,gtx 1070
1638777600000,400.0,,gtx 1070
1639382400000,400.0,,gtx 1070
1639987200000,400.0,,gtx 1070
1640592000000,400.0,,gtx 1070
1641196800000,400.0,,gtx 1070
1641801600000,400.0,,gtx 1070
1642406400000,400.0,,gtx 1070
1643011200000,400.0,,gtx 1070
1643616000000,400.0,,gtx 1070
1644220800000,355.0,,gtx 1070
1644825600000,355.0,,gtx 1070
1645430400000,300.0,,gtx 1070
1646035200000,300.0,,gtx 1070
1646640000000,399.0,,gtx 1070
1647241200000,399.0,,gtx 1070
1647846000000,310.34,,gtx 1070
1648450800000,310.34,,gtx 1070
1649055600000,254.25,,gtx 1070
1649660400000,274.0,,gtx 1070
1650265200000,340.5,,gtx 1070
1650870000000,224.99,,gtx 1070
1651474800000,232.5,,gtx 1070
1652079600000,232.5,,gtx 1070
1652684400000,293.32,,gtx 1070
1653289200000,265.0,,gtx 1070
1653894000000,242.48,,gtx 1070
1654498800000,263.57,,gtx 1070
1655103600000,261.67,,gtx 1070
1655708400000,350.0,,gtx 1070
1656313200000,350.0,,gtx 1070
1656918000000,200.0,,gtx 1070
1657522800000,150.0,,gtx 1070
1658127600000,258.33,,gtx 1070
1658732400000,258.33,,gtx 1070
1659337200000,298.33,,gtx 1070
1659942000000,298.33,,gtx 1070
1660546800000,269.0,,gtx 1070
1661151600000,159.99,,gtx 1070
1661756400000,159.99,,gtx 1070
1662361200000,159.99,,gtx 1070
1662966000000,159.99,,gtx 1070
1663570800000,159.99,,gtx 1070
1664175600000,159.99,,gtx 1070
1664780400000,198.0,,gtx 1070
1665385200000,257.5,,gtx 1070
1665990000000,152.0,,gtx 1070
1666594800000,222.0,,gtx 1070
1667199600000,250.0,,gtx 1070
1667808000000,339.15,,gtx 1070
1668412800000,214.5,,gtx 1070
1669017600000,251.67,,gtx 1070
1669622400000,233.08,,gtx 1070
1670227200000,339.15,,gtx 1070
1670832000000,210.23,,gtx 1070
1671436800000,239.08,,gtx 1070
1672041600000,152.5,,gtx 1070
1672646400000,210.0,,gtx 1070
1673251200000,211.8,,gtx 1070
1673856000000,207.5,,gtx 1070
1674460800000,198.75,,gtx 1070
1675065600000,299.34,,gtx 1070
1675670400000,229.58,,gtx 1070
1676275200000,319.58,,gtx 1070
1676880000000,339.15,,gtx 1070
1677484800000,151.0,,gtx 1070
1678089600000,278.37,,gtx 1070
1678690800000,269.42,,gtx 1070
1679295600000,247.08,,gtx 1070
1679900400000,335.16,,gtx 1070
1680505200000,335.16,,gtx 1070
1681110000000,335.16,,gtx 1070
1681714800000,259.7,,gtx 1070
1682319600000,259.7,,gtx 1070
1682924400000,204.5,,gtx 1070
1683529200000,259.0,,gtx 1070
1684134000000,257.5,,gtx 1070
1684738800000,240.0,,gtx 1070
1685343600000,235.0,,gtx 1070
1685948400000,235.0,,gtx 1070
1686553200000,235.0,,gtx 1070
1687158000000,191.96,,gtx 1070
1687762800000,286.74,,gtx 1070
1688367600000,180.0,,gtx 1070
1688972400000,189.94,,gtx 1070
1689577200000,189.94,,gtx 1070
1690182000000,189.94,,gtx 1070
1690786800000,283.08,,gtx 1070
1691391600000,134.99,,gtx 1070
1691996400000,289.92,,gtx 1070
1692601200000,229.88,,gtx 1070
1693206000000,247.6,,gtx 1070
1693810800000,194.13,,gtx 1070
1694415600000,239.94,,gtx 1070
1695020400000,204.45,,gtx 1070
1695625200000,200.0,,gtx 1070
1696230000000,214.29,,gtx 1070
1696834800000,202.2,,gtx 1070
1697439600000,202.2,,gtx 1070
1698044400000,199.4,,gtx 1070
1698649200000,225.0,,gtx 1070
1699257600000,211.5,,gtx 1070
1604908800000,427.46,,gtx 1080
1605513600000,482.91,,gtx 1080
1606118400000,510.28,,gtx 1080
1606723200000,551.92,,gtx 1080
1607328000000,542.19,,gtx 1080
1607932800000,479.22,,gtx 1080
1608537600000,534.26,,gtx 1080
1609142400000,504.13,,gtx 1080
1609747200000,546.23,,gtx 1080
1610352000000,478.5,,gtx 1080
1610956800000,557.33,,gtx 1080
1611561600000,572.07,,gtx 1080
1612166400000,511.22,,gtx 1080
1612771200000,577.3,,gtx 1080
1613376000000,632.0,,gtx 1080
1613980800000,559.0,,gtx 1080
1614585600000,693.33,,gtx 1080
